epoch,train_loss,train_cla_loss,train_reg_loss,test_loss,test_cla_loss,test_reg_loss,rmse_gt,rmse_hit,learning_rate,precision,recall,f1,test_classification_metrics
10,1.686213378576522,1.1310466403837987,0.5551667380225298,1.4706608786727442,1.0372858036648143,0.43337507458808516,2.880577813306418,2.922326037839643,3.4867844010000016e-05,0.20590461771385316,0.8802588996763754,0.33374233128834363,"{""accuracy"": 0.5304798962386511, ""precision"": 0.20590461771385316, ""recall"": 0.8802588996763754, ""f1"": 0.33374233128834363, ""pka_atom_accuracy"": 0.8802588996763754, ""rmse_gt"": 2.880577813306418, ""rmse_hit"": 2.922326037839643, ""confusion_matrix"": {""tn"": 955, ""fp"": 1049, ""fn"": 37, ""tp"": 272}}"
11,1.632621343374977,1.104969010889349,0.527652333644321,1.4129087401158882,1.0207035451224356,0.3922051999630088,2.7503402672843857,2.838347616766402,3.138105960900002e-05,0.2007843137254902,0.8284789644012945,0.32323232323232326,"{""accuracy"": 0.5365326415910073, ""precision"": 0.2007843137254902, ""recall"": 0.8284789644012945, ""f1"": 0.32323232323232326, ""pka_atom_accuracy"": 0.8284789644012945, ""rmse_gt"": 2.7503402672843857, ""rmse_hit"": 2.838347616766402, ""confusion_matrix"": {""tn"": 985, ""fp"": 1019, ""fn"": 53, ""tp"": 256}}"
12,1.5767015292561164,1.0945740566336999,0.4821274747177041,1.3616464354775168,0.9962790514483596,0.36536738715142497,2.6964978251590797,2.816139070956506,2.8242953648100018e-05,0.20365752285951788,0.7928802588996764,0.32407407407407407,"{""accuracy"": 0.558149589277994, ""precision"": 0.20365752285951788, ""recall"": 0.7928802588996764, ""f1"": 0.32407407407407407, ""pka_atom_accuracy"": 0.7928802588996764, ""rmse_gt"": 2.6964978251590797, ""rmse_hit"": 2.816139070956506, ""confusion_matrix"": {""tn"": 1046, ""fp"": 958, ""fn"": 64, ""tp"": 245}}"
13,1.5614905294404566,1.0916903230013455,0.46980020923536076,1.3235784436717177,0.9809283115647056,0.3426501323990647,2.662508961837085,2.7258033898051135,2.5418658283290016e-05,0.20797962648556875,0.7928802588996764,0.32952252858103565,"{""accuracy"": 0.5689580631214872, ""precision"": 0.20797962648556875, ""recall"": 0.7928802588996764, ""f1"": 0.32952252858103565, ""pka_atom_accuracy"": 0.7928802588996764, ""rmse_gt"": 2.662508961837085, ""rmse_hit"": 2.7258033898051135, ""confusion_matrix"": {""tn"": 1071, ""fp"": 933, ""fn"": 64, ""tp"": 245}}"
14,1.5404670849940698,1.0811308852445027,0.4593361996216294,1.282602898641066,0.9582958423730099,0.3243070531249583,2.6682495148182146,2.7030106007618264,2.2876792454961016e-05,0.2126126126126126,0.7637540453074434,0.3326286116983791,"{""accuracy"": 0.5905750108084739, ""precision"": 0.2126126126126126, ""recall"": 0.7637540453074434, ""f1"": 0.3326286116983791, ""pka_atom_accuracy"": 0.7637540453074434, ""rmse_gt"": 2.6682495148182146, ""rmse_hit"": 2.7030106007618264, ""confusion_matrix"": {""tn"": 1130, ""fp"": 874, ""fn"": 73, ""tp"": 236}}"
15,1.527926411083404,1.074385775077669,0.4535406338130673,1.2499567082433989,0.9434321045875549,0.3065246052789448,2.646395095501683,2.7179455498749348,2.0589113209464913e-05,0.21588785046728973,0.7475728155339806,0.3350253807106599,"{""accuracy"": 0.6035451794206658, ""precision"": 0.21588785046728973, ""recall"": 0.7475728155339806, ""f1"": 0.3350253807106599, ""pka_atom_accuracy"": 0.7475728155339806, ""rmse_gt"": 2.646395095501683, ""rmse_hit"": 2.7179455498749348, ""confusion_matrix"": {""tn"": 1165, ""fp"": 839, ""fn"": 78, ""tp"": 231}}"
16,1.4942874193735036,1.071609403790855,0.42267801475105204,1.2327901063543378,0.9238226359540765,0.3089674681330397,2.6556010631650513,2.830316863905853,1.8530201888518422e-05,0.22111553784860558,0.7184466019417476,0.33815689261233817,"{""accuracy"": 0.6242974492001729, ""precision"": 0.22111553784860558, ""recall"": 0.7184466019417476, ""f1"": 0.33815689261233817, ""pka_atom_accuracy"": 0.7184466019417476, ""rmse_gt"": 2.6556010631650513, ""rmse_hit"": 2.830316863905853, ""confusion_matrix"": {""tn"": 1222, ""fp"": 782, ""fn"": 87, ""tp"": 222}}"
17,1.4681859250126639,1.0476176753006083,0.42056825343763754,1.2010234785802436,0.9070232991016273,0.2940001817548005,2.57798988681819,2.757445659499747,1.667718169966658e-05,0.22484599589322382,0.7087378640776699,0.3413873733437256,"{""accuracy"": 0.6346735840899265, ""precision"": 0.22484599589322382, ""recall"": 0.7087378640776699, ""f1"": 0.3413873733437256, ""pka_atom_accuracy"": 0.7087378640776699, ""rmse_gt"": 2.57798988681819, ""rmse_hit"": 2.757445659499747, ""confusion_matrix"": {""tn"": 1249, ""fp"": 755, ""fn"": 90, ""tp"": 219}}"
18,1.4558328792316935,1.0604576505607384,0.3953752295048066,1.1705746563998136,0.8835751197554849,0.2869995409346743,2.5424096215012635,2.781486501175133,1.5009463529699922e-05,0.22838137472283815,0.6666666666666666,0.3402146985962015,"{""accuracy"": 0.6545611759619542, ""precision"": 0.22838137472283815, ""recall"": 0.6666666666666666, ""f1"": 0.3402146985962015, ""pka_atom_accuracy"": 0.6666666666666666, ""rmse_gt"": 2.5424096215012635, ""rmse_hit"": 2.781486501175133, ""confusion_matrix"": {""tn"": 1308, ""fp"": 696, ""fn"": 103, ""tp"": 206}}"
19,1.4554195949598285,1.0426711387547316,0.4127484543312808,1.1543658263755567,0.8761538642825503,0.27821196273998267,2.54393031725427,2.761649253650653,1.350851717672993e-05,0.22853957636566333,0.6634304207119741,0.33996683250414594,"{""accuracy"": 0.6558581928231734, ""precision"": 0.22853957636566333, ""recall"": 0.6634304207119741, ""f1"": 0.33996683250414594, ""pka_atom_accuracy"": 0.6634304207119741, ""rmse_gt"": 2.54393031725427, ""rmse_hit"": 2.761649253650653, ""confusion_matrix"": {""tn"": 1312, ""fp"": 692, ""fn"": 104, ""tp"": 205}}"
20,1.4234733456083344,1.026210675463307,0.3972626702170511,1.1638124805508239,0.8739980349034974,0.28981444486986135,2.6116266643460624,2.9013241277097532,1.2157665459056937e-05,0.22702104097452935,0.6634304207119741,0.33828382838283827,"{""accuracy"": 0.653264159100735, ""precision"": 0.22702104097452935, ""recall"": 0.6634304207119741, ""f1"": 0.33828382838283827, ""pka_atom_accuracy"": 0.6634304207119741, ""rmse_gt"": 2.6116266643460624, ""rmse_hit"": 2.9013241277097532, ""confusion_matrix"": {""tn"": 1306, ""fp"": 698, ""fn"": 104, ""tp"": 205}}"
21,1.3957572230180346,1.0128166696175616,0.38294055190764253,1.145974585504243,0.8616574636011413,0.28431712349075966,2.6129514203816835,2.924970486483882,1.0941898913151244e-05,0.23076923076923078,0.6504854368932039,0.34067796610169493,"{""accuracy"": 0.6636402939904885, ""precision"": 0.23076923076923078, ""recall"": 0.6504854368932039, ""f1"": 0.34067796610169493, ""pka_atom_accuracy"": 0.6504854368932039, ""rmse_gt"": 2.6129514203816835, ""rmse_hit"": 2.924970486483882, ""confusion_matrix"": {""tn"": 1334, ""fp"": 670, ""fn"": 108, ""tp"": 201}}"
22,1.407723906735881,1.011041167840407,0.396682737559855,1.133835978941484,0.8507766497857643,0.28305932861652155,2.602475576002154,2.936264427542613,9.84770902183612e-06,0.23557126030624265,0.6472491909385113,0.3454231433506045,"{""accuracy"": 0.6722870730652832, ""precision"": 0.23557126030624265, ""recall"": 0.6472491909385113, ""f1"": 0.3454231433506045, ""pka_atom_accuracy"": 0.6472491909385113, ""rmse_gt"": 2.602475576002154, ""rmse_hit"": 2.936264427542613, ""confusion_matrix"": {""tn"": 1355, ""fp"": 649, ""fn"": 109, ""tp"": 200}}"
23,1.3930507997973711,1.0066681043627053,0.38638269690677857,1.1193825649492668,0.8442141252936739,0.27516844072015306,2.5647342524886807,2.873215660671341,8.862938119652508e-06,0.23877068557919623,0.6537216828478964,0.3497835497835498,"{""accuracy"": 0.6753134457414613, ""precision"": 0.23877068557919623, ""recall"": 0.6537216828478964, ""f1"": 0.3497835497835498, ""pka_atom_accuracy"": 0.6537216828478964, ""rmse_gt"": 2.5647342524886807, ""rmse_hit"": 2.873215660671341, ""confusion_matrix"": {""tn"": 1360, ""fp"": 644, ""fn"": 107, ""tp"": 202}}"
24,1.3844363259372379,0.9966142172146714,0.3878221077072276,1.1154719681450815,0.8372760108022979,0.27819595635387073,2.56896826195035,2.8821703187806165,7.976644307687257e-06,0.2422062350119904,0.6537216828478964,0.3534558180227471,"{""accuracy"": 0.6805015131863381, ""precision"": 0.2422062350119904, ""recall"": 0.6537216828478964, ""f1"": 0.3534558180227471, ""pka_atom_accuracy"": 0.6537216828478964, ""rmse_gt"": 2.56896826195035, ""rmse_hit"": 2.8821703187806165, ""confusion_matrix"": {""tn"": 1372, ""fp"": 632, ""fn"": 107, ""tp"": 202}}"
25,1.3745679925096796,0.9922337991760132,0.3823341927147104,1.1069052667328805,0.8316027399265404,0.2753025305261624,2.55597563299465,2.872366818892209,7.1789798769185315e-06,0.2430471584038694,0.6504854368932039,0.3538732394366197,"{""accuracy"": 0.6826632079550368, ""precision"": 0.2430471584038694, ""recall"": 0.6504854368932039, ""f1"": 0.3538732394366197, ""pka_atom_accuracy"": 0.6504854368932039, ""rmse_gt"": 2.55597563299465, ""rmse_hit"": 2.872366818892209, ""confusion_matrix"": {""tn"": 1378, ""fp"": 626, ""fn"": 108, ""tp"": 201}}"
26,1.3493141362551135,0.9804180693390884,0.368896068023176,1.1043204287687938,0.827402656547951,0.2769177710472787,2.554583812790938,2.874550659890491,6.461081889226678e-06,0.24363636363636362,0.6504854368932039,0.3544973544973545,"{""accuracy"": 0.6835278858625162, ""precision"": 0.24363636363636362, ""recall"": 0.6504854368932039, ""f1"": 0.3544973544973545, ""pka_atom_accuracy"": 0.6504854368932039, ""rmse_gt"": 2.554583812790938, ""rmse_hit"": 2.874550659890491, ""confusion_matrix"": {""tn"": 1380, ""fp"": 624, ""fn"": 108, ""tp"": 201}}"
27,1.3657575271412232,0.9930362638686203,0.3727212623623839,1.0939690389416434,0.8210097477291569,0.2729592945790059,2.538192459107988,2.8559200906019426,5.81497370030401e-06,0.24509803921568626,0.6472491909385113,0.3555555555555555,"{""accuracy"": 0.6865542585386943, ""precision"": 0.24509803921568626, ""recall"": 0.6472491909385113, ""f1"": 0.3555555555555555, ""pka_atom_accuracy"": 0.6472491909385113, ""rmse_gt"": 2.538192459107988, ""rmse_hit"": 2.8559200906019426, ""confusion_matrix"": {""tn"": 1388, ""fp"": 616, ""fn"": 109, ""tp"": 200}}"
28,1.3841774215451852,1.0072897558516645,0.3768876621967742,1.0953155553702152,0.8189430236816406,0.2763725245804491,2.5573287515741754,2.892930549618672,5.23347633027361e-06,0.24567901234567902,0.6440129449838188,0.35567470956210906,"{""accuracy"": 0.6882836143536533, ""precision"": 0.24567901234567902, ""recall"": 0.6440129449838188, ""f1"": 0.35567470956210906, ""pka_atom_accuracy"": 0.6440129449838188, ""rmse_gt"": 2.5573287515741754, ""rmse_hit"": 2.892930549618672, ""confusion_matrix"": {""tn"": 1393, ""fp"": 611, ""fn"": 110, ""tp"": 199}}"
29,1.370067204068497,0.9872569820665299,0.38281022230959555,1.0893727087613307,0.8151281707214587,0.27424453513566266,2.546653223035523,2.9479895449055715,4.710128697246249e-06,0.23684210526315788,0.6116504854368932,0.34146341463414637,"{""accuracy"": 0.6848249027237354, ""precision"": 0.23684210526315788, ""recall"": 0.6116504854368932, ""f1"": 0.34146341463414637, ""pka_atom_accuracy"": 0.6116504854368932, ""rmse_gt"": 2.546653223035523, ""rmse_hit"": 2.9479895449055715, ""confusion_matrix"": {""tn"": 1395, ""fp"": 609, ""fn"": 120, ""tp"": 189}}"
30,1.349149678525229,0.9815070005898056,0.36764267786647326,1.0808786356087887,0.8103996228088032,0.2704790120951546,2.521581953718024,2.9088256251688858,4.239115827521624e-06,0.23833543505674654,0.6116504854368932,0.3430127041742287,"{""accuracy"": 0.6869865974924341, ""precision"": 0.23833543505674654, ""recall"": 0.6116504854368932, ""f1"": 0.3430127041742287, ""pka_atom_accuracy"": 0.6116504854368932, ""rmse_gt"": 2.521581953718024, ""rmse_hit"": 2.9088256251688858, ""confusion_matrix"": {""tn"": 1400, ""fp"": 604, ""fn"": 120, ""tp"": 189}}"
31,1.3907541002183699,0.9980134332388367,0.3927406654061979,1.0752090658202316,0.80555005922462,0.26965900856725,2.5207689660632,2.9211930891899383,3.815204244769462e-06,0.23791348600508905,0.6051779935275081,0.3415525114155251,"{""accuracy"": 0.6882836143536533, ""precision"": 0.23791348600508905, ""recall"": 0.6051779935275081, ""f1"": 0.3415525114155251, ""pka_atom_accuracy"": 0.6051779935275081, ""rmse_gt"": 2.5207689660632, ""rmse_hit"": 2.9211930891899383, ""confusion_matrix"": {""tn"": 1405, ""fp"": 599, ""fn"": 122, ""tp"": 187}}"
32,1.3756795728460272,1.0169947579231307,0.358684817593455,1.0725880332065352,0.8036544113448172,0.2689336212729441,2.5200214707504403,2.9213630105302615,3.4336838202925156e-06,0.23754789272030652,0.6019417475728155,0.34065934065934067,"{""accuracy"": 0.688715953307393, ""precision"": 0.23754789272030652, ""recall"": 0.6019417475728155, ""f1"": 0.34065934065934067, ""pka_atom_accuracy"": 0.6019417475728155, ""rmse_gt"": 2.5200214707504403, ""rmse_hit"": 2.9213630105302615, ""confusion_matrix"": {""tn"": 1407, ""fp"": 597, ""fn"": 123, ""tp"": 186}}"
33,1.34987768716544,0.9838970408387098,0.36598064497288524,1.0703460946227565,0.8010661005973816,0.26927999276421993,2.524437012558879,2.9295999335871823,3.090315438263264e-06,0.23785166240409208,0.6019417475728155,0.34097158570119157,"{""accuracy"": 0.6891482922611327, ""precision"": 0.23785166240409208, ""recall"": 0.6019417475728155, ""f1"": 0.34097158570119157, ""pka_atom_accuracy"": 0.6019417475728155, ""rmse_gt"": 2.524437012558879, ""rmse_hit"": 2.9295999335871823, ""confusion_matrix"": {""tn"": 1408, ""fp"": 596, ""fn"": 123, ""tp"": 186}}"
34,1.3321824804808955,0.968012027555686,0.36417045353211147,1.069452436945655,0.7989677468935649,0.27048468872735887,2.528059278843396,2.937392374867243,2.7812838944369375e-06,0.23846153846153847,0.6019417475728155,0.3415977961432507,"{""accuracy"": 0.6900129701686122, ""precision"": 0.23846153846153847, ""recall"": 0.6019417475728155, ""f1"": 0.3415977961432507, ""pka_atom_accuracy"": 0.6019417475728155, ""rmse_gt"": 2.528059278843396, ""rmse_hit"": 2.937392374867243, ""confusion_matrix"": {""tn"": 1410, ""fp"": 594, ""fn"": 123, ""tp"": 186}}"
35,1.3652755356758923,1.0078325841156908,0.35744295272450965,1.0670962725624893,0.7968035824371107,0.2702926924260806,2.5292919733301926,2.9385155079049277,2.503155504993244e-06,0.2390745501285347,0.6019417475728155,0.34222631094756206,"{""accuracy"": 0.6908776480760916, ""precision"": 0.2390745501285347, ""recall"": 0.6019417475728155, ""f1"": 0.34222631094756206, ""pka_atom_accuracy"": 0.6019417475728155, ""rmse_gt"": 2.5292919733301926, ""rmse_hit"": 2.9385155079049277, ""confusion_matrix"": {""tn"": 1412, ""fp"": 592, ""fn"": 123, ""tp"": 186}}"
36,1.3018271660143481,0.9455896844708086,0.35623748087662555,1.0632942190676025,0.7940984744014162,0.26919574756086534,2.5259052882133988,2.939618584421285,2.2528399544939195e-06,0.24119947848761408,0.598705501618123,0.3438661710037175,"{""accuracy"": 0.6947686986597492, ""precision"": 0.24119947848761408, ""recall"": 0.598705501618123, ""f1"": 0.3438661710037175, ""pka_atom_accuracy"": 0.598705501618123, ""rmse_gt"": 2.5259052882133988, ""rmse_hit"": 2.939618584421285, ""confusion_matrix"": {""tn"": 1422, ""fp"": 582, ""fn"": 124, ""tp"": 185}}"
37,1.320730321924556,0.9508648800089005,0.36986544074552924,1.0594581806298458,0.7910256252144322,0.26843255457210635,2.520864302599964,2.9307380928774527,2.0275559590445276e-06,0.24438573315719947,0.598705501618123,0.3470919324577861,"{""accuracy"": 0.6990920881971465, ""precision"": 0.24438573315719947, ""recall"": 0.598705501618123, ""f1"": 0.3470919324577861, ""pka_atom_accuracy"": 0.598705501618123, ""rmse_gt"": 2.520864302599964, ""rmse_hit"": 2.9307380928774527, ""confusion_matrix"": {""tn"": 1432, ""fp"": 572, ""fn"": 124, ""tp"": 185}}"
38,1.3272493506546803,0.9675597239817891,0.359689624879982,1.0585071247635465,0.7899547040462493,0.26855241563867943,2.5220471026796396,2.9327352311407386,1.824800363140075e-06,0.24503311258278146,0.598705501618123,0.34774436090225563,"{""accuracy"": 0.699956766104626, ""precision"": 0.24503311258278146, ""recall"": 0.598705501618123, ""f1"": 0.34774436090225563, ""pka_atom_accuracy"": 0.598705501618123, ""rmse_gt"": 2.5220471026796396, ""rmse_hit"": 2.9327352311407386, ""confusion_matrix"": {""tn"": 1434, ""fp"": 570, ""fn"": 124, ""tp"": 185}}"
39,1.3102137779301786,0.9618640157725311,0.34834976064327683,1.0569031325253573,0.7885543859366214,0.26834874555650345,2.5250507311870707,2.937536685795687,1.6423203268260674e-06,0.2456839309428951,0.598705501618123,0.3483992467043315,"{""accuracy"": 0.7008214440121054, ""precision"": 0.2456839309428951, ""recall"": 0.598705501618123, ""f1"": 0.3483992467043315, ""pka_atom_accuracy"": 0.598705501618123, ""rmse_gt"": 2.5250507311870707, ""rmse_hit"": 2.937536685795687, ""confusion_matrix"": {""tn"": 1436, ""fp"": 568, ""fn"": 124, ""tp"": 185}}"
40,1.335297076354273,0.9753849272217069,0.35991214567856145,1.0561925702022783,0.7875814306013512,0.2686111359002759,2.523776760856902,2.9373571482885024,1.4780882941434607e-06,0.2456839309428951,0.598705501618123,0.3483992467043315,"{""accuracy"": 0.7008214440121054, ""precision"": 0.2456839309428951, ""recall"": 0.598705501618123, ""f1"": 0.3483992467043315, ""pka_atom_accuracy"": 0.598705501618123, ""rmse_gt"": 2.523776760856902, ""rmse_hit"": 2.9373571482885024, ""confusion_matrix"": {""tn"": 1436, ""fp"": 568, ""fn"": 124, ""tp"": 185}}"
41,1.2880874657069297,0.9497402852972953,0.3383471795690344,1.0529067610249374,0.7855013746203798,0.2674053839794148,2.5168858561105245,2.9259230371810596,1.3302794647291146e-06,0.2489905787348587,0.598705501618123,0.3517110266159696,"{""accuracy"": 0.7051448335495029, ""precision"": 0.2489905787348587, ""recall"": 0.598705501618123, ""f1"": 0.3517110266159696, ""pka_atom_accuracy"": 0.598705501618123, ""rmse_gt"": 2.5168858561105245, ""rmse_hit"": 2.9259230371810596, ""confusion_matrix"": {""tn"": 1446, ""fp"": 558, ""fn"": 124, ""tp"": 185}}"
42,1.314931155757067,0.952894644330519,0.3620365114696283,1.0509827451272444,0.7838061637950666,0.26717657902503783,2.5145907912081844,2.9225743726627584,1.1972515182562032e-06,0.2496626180836707,0.598705501618123,0.35238095238095235,"{""accuracy"": 0.7060095114569823, ""precision"": 0.2496626180836707, ""recall"": 0.598705501618123, ""f1"": 0.35238095238095235, ""pka_atom_accuracy"": 0.598705501618123, ""rmse_gt"": 2.5145907912081844, ""rmse_hit"": 2.9225743726627584, ""confusion_matrix"": {""tn"": 1448, ""fp"": 556, ""fn"": 124, ""tp"": 185}}"
43,1.3233149951171006,0.9588247339912098,0.36449026143783597,1.0502595446326517,0.7828476454272415,0.26741189480513144,2.5149287806413123,2.9245540963705317,1.0775263664305828e-06,0.2506775067750677,0.598705501618123,0.3533906399235912,"{""accuracy"": 0.7073065283182015, ""precision"": 0.2506775067750677, ""recall"": 0.598705501618123, ""f1"": 0.3533906399235912, ""pka_atom_accuracy"": 0.598705501618123, ""rmse_gt"": 2.5149287806413123, ""rmse_hit"": 2.9245540963705317, ""confusion_matrix"": {""tn"": 1451, ""fp"": 553, ""fn"": 124, ""tp"": 185}}"
44,1.367869058074741,0.9983768651097741,0.3694921930121155,1.0518257292834194,0.783423694155433,0.26840203686087716,2.5206317243006326,2.935146281611533,9.697737297875246e-07,0.2496626180836707,0.598705501618123,0.35238095238095235,"{""accuracy"": 0.7060095114569823, ""precision"": 0.2496626180836707, ""recall"": 0.598705501618123, ""f1"": 0.35238095238095235, ""pka_atom_accuracy"": 0.598705501618123, ""rmse_gt"": 2.5206317243006326, ""rmse_hit"": 2.935146281611533, ""confusion_matrix"": {""tn"": 1448, ""fp"": 556, ""fn"": 124, ""tp"": 185}}"
45,1.3114067889908527,0.9576272850340986,0.35377950104890754,1.0509763435883956,0.7826462695092866,0.2683300700613913,2.5188133932234025,2.9322628654479397,8.727963568087721e-07,0.2503382949932341,0.598705501618123,0.3530534351145039,"{""accuracy"": 0.7068741893644618, ""precision"": 0.2503382949932341, ""recall"": 0.598705501618123, ""f1"": 0.3530534351145039, ""pka_atom_accuracy"": 0.598705501618123, ""rmse_gt"": 2.5188133932234025, ""rmse_hit"": 2.9322628654479397, ""confusion_matrix"": {""tn"": 1450, ""fp"": 554, ""fn"": 124, ""tp"": 185}}"
46,1.3669694788006663,1.00374998310779,0.36321949504512846,1.0505519679098418,0.7824112763910582,0.2681406851959764,2.5172351872895513,2.929644042646439,7.855167211278949e-07,0.2503382949932341,0.598705501618123,0.3530534351145039,"{""accuracy"": 0.7068741893644618, ""precision"": 0.2503382949932341, ""recall"": 0.598705501618123, ""f1"": 0.3530534351145039, ""pka_atom_accuracy"": 0.598705501618123, ""rmse_gt"": 2.5172351872895513, ""rmse_hit"": 2.929644042646439, ""confusion_matrix"": {""tn"": 1450, ""fp"": 554, ""fn"": 124, ""tp"": 185}}"
